tDA,0.0,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9,1.0
0.15,0.6815316287890094,0.6133784659101089,0.5452253030312078,0.47707214015230665,0.4089189772734058,0.34076581439450476,0.2726126515156038,0.2044594886367029,0.1363063257578019,0.06815316287890096,-1.0638569495749653e-18
0.2,0.9949561954653753,0.8954605759188379,0.7959649563723001,0.6964693368257626,0.5969737172792252,0.4974780977326878,0.3979824781861502,0.2984868586396127,0.1989912390930751,0.09949561954653752,9.508246780419924e-19
0.25,1.3090134029972655,1.1781120626975388,1.047210722397812,0.9163093820980857,0.7854080417983593,0.6545067014986327,0.523605361198906,0.3927040208991797,0.261802680599453,0.13090134029972647,-3.5450898751438738e-19
0.3,1.6231584913878372,1.4608426422490532,1.2985267931102698,1.136210943971486,0.9738950948327025,0.8115792456939186,0.6492633965551351,0.4869475474163513,0.3246316982775673,0.16231584913878375,1.5210176318598677e-18
0.4,2.251474779203973,2.026327301283575,1.8011798233631786,1.5760323454427811,1.350884867522384,1.1257373896019867,0.9005899116815895,0.6754424337611921,0.45029495584079465,0.2251474779203973,-5.110046684566553e-18
0.5,2.8797932666422197,2.591813939977997,2.303834613313776,2.015855286649554,1.7278759599853313,1.4398966333211096,1.151917306656888,0.863937979992666,0.5759586533284438,0.2879793266642219,3.905814395907838e-18
0.6,3.508111796525038,3.1573006168725337,2.80648943722003,2.4556782575675262,2.1048670779150225,1.75405589826252,1.4032447186100159,1.052433538957512,0.7016223593050075,0.35081117965250386,-6.786466083628365e-18
0.7,4.136430327226881,3.722787294504193,3.309144261781504,2.8955012290588167,2.4818581963361286,2.0682151636134405,1.6545721308907535,1.2409290981680652,0.8272860654453765,0.413643032722688,8.288950514249626e-18
0.8,4.764748857944528,4.288273972150076,3.811799086355625,3.335324200561171,2.8588493147667173,2.382374428972265,1.9058995431778123,1.4294246573833593,0.9529497715889061,0.47647488579445285,-7.601059985894507e-18
0.9,5.393067388662478,4.85376064979623,4.314453910929983,3.7751471720637353,3.2358404331974873,2.69653369433124,2.157226955464993,1.6179202165987445,1.0786134777324956,0.539306738866248,1.1531465055822316e-17
1.0,6.021385919380352,5.419247327442318,4.81710873550428,4.214970143566246,3.6128315516282106,3.010692959690176,2.4085543677521404,1.8064157758141053,1.2042771838760697,0.6021385919380351,-8.12974717630042e-18
1.5,9.162978571155492,8.246680714039949,7.330382856924399,6.4140849998088525,5.4977871426933005,4.58148928557775,3.6651914284622022,2.7488935713466516,1.832595714231101,0.9162978571155515,1.4368162163262728e-15
2.0,12.304570917127702,11.074113825414932,9.843656733702165,8.6131996419894,7.38274255027663,6.15228545856386,4.92182836685109,3.691371275138323,2.460914183425554,1.2304570917127853,1.7035259036871148e-14
2.5,15.446156310487023,13.90154067943875,12.356925048390465,10.81230941734218,9.267693786293895,7.723078155245619,6.178462524197339,4.633846893149054,3.0892312621007734,1.5446156310524939,4.21246425478325e-12
3.0,18.587687737430983,16.728918963709315,14.87015018998763,13.011381416265944,11.152612642544252,9.293843868822568,7.435075095100878,5.576306321379194,3.717537547657507,1.8587687739358227,2.1413596933933895e-10
4.0,24.869703611799373,22.38273325366624,19.895762895533096,17.408792537399975,14.92182217926683,12.434851821133696,9.94788146300056,7.46091110486743,4.973940746734295,2.48697038860116,3.0468026025033126e-08
5.0,31.146319031972627,28.03168719070594,24.91705534943926,21.80242350817256,18.68779166690587,15.573159825639184,12.458527984372495,9.343896143105813,6.229264301839125,3.1146324605724383,6.193057521228351e-07
6.0,37.408777527704146,33.66790024779156,29.92702296787895,26.186145687966352,22.445268408053764,18.70439112814117,14.963513848228576,11.222636568315988,7.481759288403391,3.7408820084907988,4.728578206724339e-06
7.0,43.64503110392341,39.280530049849034,34.91602899577465,30.55152794170027,26.187026887625912,21.82252583355153,17.458024779477164,13.093523725402795,8.729022671328412,4.364521617254039,2.0563179666382618e-05
8.0,49.84177236342889,44.85760140352056,39.873430443612264,34.88925948370395,29.905088523795634,24.920917563887322,19.936746603979003,14.952575644070688,9.968404684162369,4.984233724254054,6.27643457407377e-05
9.0,55.98610107809503,50.38750607777398,44.78891107745293,39.19031607713187,33.59172107681081,27.993126076489766,22.394531076168715,16.79593607584766,11.197341075526602,5.598746075205549,0.00015107488449606603
10.0,62.06651732412439,55.85989635280845,49.65327538149243,43.44665441017644,37.240033438860465,31.03341246754446,24.826791496228484,18.620170524912485,12.4135495535965,6.206928582280516,0.00030761096452734573
